"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"Igf2","Igf2","neonate",0.121712707818433,0.0814466808164981,7554.5,0.510991612554113,0.271835453676275,0.833817867077649,3.24675324675325,1.04166666666667
"Il11ra1/2","Il11ra1/2","neonate",1.03276207816832,0.0806149573668049,7544,0.510281385281385,0.719323632749163,0.94748468717838,25.974025974026,22.9166666666667
"Nr3c1","Nr3c1","neonate",0.433642405609558,0.0802572726236087,7526.5,0.509097673160173,0.649225303999482,0.936600828866,11.038961038961,9.375
"Ephb2","Ephb2","neonate",0.293322380534352,0.0794157038569246,7578,0.512581168831169,0.444632130315457,0.900197454237231,7.79220779220779,5.20833333333333
"Rarb","Rarb","neonate",0.158944262723881,0.0792883474435076,7573,0.512242965367965,0.314541423732028,0.833817867077649,4.54545454545455,2.08333333333333
"Il7r","Il7r","neonate",1.19228106658441,0.0792694248134265,7533.5,0.509571158008658,0.743680308081712,0.951566158161292,27.2727272727273,25
"Bst1","Bst1","neonate",0.930204125703727,0.0789122001662438,7532,0.509469696969697,0.731068614833229,0.94748468717838,22.7272727272727,21.875
"H2-Q10","H2-Q10","neonate",1.32988389440972,0.0779655930232825,7479,0.50588474025974,0.850378530123991,0.980009879402385,33.1168831168831,29.1666666666667
"Sat1","Sat1","neonate",0.574936382622216,0.0773971784949318,7546,0.510416666666667,0.643171348309346,0.935833273718085,14.2857142857143,12.5
"Itga3","Itga3","neonate",0.156120645378154,0.076717519810966,7527,0.509131493506494,0.427613180114065,0.898608460023035,3.8961038961039,2.08333333333333
"Cflar","Cflar","neonate",0.470320571929125,0.0760674439001875,7553,0.510890151515151,0.592157693390909,0.92822662642494,11.6883116883117,9.375
"Dusp4","Dusp4","neonate",0.533441063007048,0.0759184000224061,7515,0.508319805194805,0.7080424258223,0.94748468717838,13.6363636363636,12.5
"Rbpj","Rbpj","neonate",1.50675534714256,0.0758783957749884,7505.5,0.507677218614719,0.812994769823629,0.969475277042459,37.012987012987,34.375
"Insr","Insr","neonate",0.763594906294319,0.0753257251690079,7522,0.50879329004329,0.732615065591141,0.94748468717838,18.8311688311688,18.75
"Mlh1","Mlh1","neonate",0.24588363253928,0.0751831892727231,7497.5,0.507136093073593,0.646419739930874,0.936600828866,6.49350649350649,5.20833333333333
"Ptgdr2","Ptgdr2","neonate",0.227903034543217,0.0747875499679611,7520,0.508658008658009,0.551223638287844,0.92479193348348,5.84415584415584,4.16666666666667
"Pparg","Pparg","neonate",0.248366629194066,0.0734072960222456,7498,0.507169913419913,0.644852015089593,0.935833273718085,6.49350649350649,5.20833333333333
"Calm2","Calm2","neonate",0.883873599304311,0.0724026283878393,7550,0.510687229437229,0.689696645612104,0.94748468717838,22.0779220779221,18.75
"Acvrl1","Acvrl1","neonate",0.928833701876195,0.0718873601989563,7535.5,0.509706439393939,0.726358302857568,0.94748468717838,23.3766233766234,21.875
"Scg5","Scg5","neonate",0.160429475558006,0.0715761616966447,7526,0.509063852813853,0.431056753975905,0.898608460023035,3.8961038961039,2.08333333333333
"Alcam","Alcam","neonate",0.506185534794612,0.0712046246383308,7534,0.509604978354978,0.661123844476483,0.941629247061506,13.6363636363636,11.4583333333333
