"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"Il27ra","Il27ra","neonate",1.11146632834623,0.15845767517409,64801.5,0.519043156478278,0.249719374577814,0.518429010498519,25.7352941176471,22.8758169934641
"Fos","Fos","neonate",0.274856180932095,0.158050522311804,64993.5,0.520581026528258,0.00863769406375703,0.0729811947590319,6.98529411764706,2.8322440087146
"Ltbr","Ltbr","neonate",0.59312989537633,0.15746843651502,64896.5,0.519804081763424,0.114764740362713,0.336530723945956,14.7058823529412,10.6753812636166
"Msr1","Msr1","neonate",0.259909548040884,0.157068290973891,64922,0.520008330129437,0.00846212302052355,0.0724461213696917,6.61764705882353,2.61437908496732
"Nr1h2","Nr1h2","neonate",1.11720176496217,0.156279735352443,64745.5,0.518594611047033,0.263056619594491,0.524746168586225,26.8382352941176,22.6579520697168
"Ptges","Ptges","neonate",0.352189253149205,0.155116953359778,64795,0.518991093169294,0.0433385672836228,0.189511191148123,8.82352941176471,5.01089324618736
"Parp1","Parp1","neonate",0.874997222399007,0.153585327223571,64661.5,0.517921792900167,0.232393777023515,0.496138320540566,20.5882352941176,17.4291938997821
"Cd28","Cd28","neonate",0.702738189785388,0.15344637543798,64796.5,0.519003107779059,0.160431775787943,0.401885629297937,16.9117647058824,13.0718954248366
"Tek","Tek","neonate",0.320059026720974,0.153131134037629,64758,0.518694732795079,0.0299138162655553,0.152943973419275,7.72058823529412,3.92156862745098
"Tnfrsf4","Tnfrsf4","neonate",0.299111850738266,0.152929400961106,64736,0.518518518518518,0.0274504456385,0.147140291944003,7.35294117647059,3.7037037037037
"Vwa1","Vwa1","neonate",0.25429665947276,0.152671930851733,64728.5,0.518458445469691,0.0135542866649737,0.0931974055515781,6.25,2.61437908496732
"Insr","Insr","neonate",0.342657618586707,0.149009486424986,64973,0.520416826861464,0.0266372615396263,0.145122129808784,8.82352941176471,4.57516339869281
"Nr3c1","Nr3c1","neonate",0.343324507529945,0.14848359905852,64622,0.517605408176342,0.0585033419089082,0.231254629795122,8.45588235294118,5.01089324618736
"Rxrb","Rxrb","neonate",0.37936989583982,0.147951038051167,64454.5,0.516263776752531,0.0927573548008944,0.305976560650459,8.82352941176471,5.66448801742919
"Rgs1","Rgs1","neonate",0.620537622841554,0.147655001874708,64551.5,0.517040721517365,0.187135943982403,0.436942707612308,15.0735294117647,11.7647058823529
"Rnf43","Rnf43","neonate",0.42539316589404,0.145873699994382,64658.5,0.517897763680636,0.0938645621447575,0.306658988608092,10.6617647058824,7.18954248366013
"Ptgis","Ptgis","neonate",0.196677305126194,0.144868728328987,64601.5,0.517441208509548,0.00420779354728319,0.0451638391056269,4.77941176470588,1.30718954248366
"Ramp3","Ramp3","neonate",0.259792464885188,0.144620282177584,64564.5,0.517144848135333,0.0240612421000525,0.136301468032684,6.25,2.8322440087146
"Il7","Il7","neonate",0.351019933707116,0.144235756965794,64507,0.516684288094323,0.0759040030850729,0.268355642112829,8.45588235294118,5.22875816993464
"Ptges2","Ptges2","neonate",0.344561409344224,0.144167781194161,64610,0.517509291298219,0.0598935853372439,0.231254629795122,8.45588235294118,5.01089324618736
"Ms4a1","Ms4a1","neonate",0.315157251201064,0.143533360261155,64653,0.517853710111496,0.0404744233753578,0.184581228118675,7.72058823529412,4.13943355119826
"Cd14","Cd14","neonate",0.577736808352893,0.143474570984519,64654.5,0.517865724721261,0.154812036214815,0.3947508954122,14.3382352941176,10.8932461873638
"Gpr183","Gpr183","neonate",0.560003968638423,0.143171299302843,64553.5,0.517056740997052,0.165763444353668,0.410089712209944,13.6029411764706,10.4575163398693
"Calm2","Calm2","neonate",1.08212686309627,0.142298878455262,64563.5,0.517136838395489,0.30030332739773,0.562970606186616,26.1029411764706,22.6579520697168
"Trp53","Trp53","neonate",0.533416165914699,0.142286942013562,64450.5,0.516231737793156,0.175522717768278,0.42066382118984,12.8676470588235,9.80392156862745
"Il17d","Il17d","neonate",0.232512068846445,0.141865625278208,64716.5,0.518362328591567,0.00964095940364168,0.076896292203446,5.88235294117647,2.17864923747277
"Cd2","Cd2","neonate",1.49988448373569,0.141843737601909,64544.5,0.51698465333846,0.356190443039602,0.619955253103996,34.5588235294118,31.3725490196078
"Cd1d1","Cd1d1","neonate",0.958834849814467,0.140452137757294,64563.5,0.517136838395489,0.273254784318764,0.541620318023475,22.7941176470588,19.3899782135076
"Kdr","Kdr","neonate",0.453373494022318,0.140351433126265,64636.5,0.517721549404075,0.102042659004365,0.317926659460475,11.0294117647059,7.40740740740741
"Esam","Esam","neonate",0.569568117665152,0.140250574098995,64413.5,0.515935377418941,0.197685804281591,0.452047584561344,13.6029411764706,10.6753812636166
"Fasn","Fasn","neonate",0.299072861592884,0.14022181256389,64566.5,0.51716086761502,0.0436229749511997,0.189921860377057,7.35294117647059,3.92156862745098
"Ctnnb1","Ctnnb1","neonate",1.38839405598083,0.139999974442977,64574.5,0.517224945533769,0.338444493429143,0.602552071337242,32.3529411764706,29.1938997821351
"Tnfrsf22","Tnfrsf22","neonate",0.284276133010096,0.139934883802088,64803,0.519055171088043,0.0215239612265132,0.125619610857652,7.35294117647059,3.48583877995643
"Apoc1","Apoc1","neonate",0.401369360221107,0.139898900279311,64490.5,0.516552127386902,0.101642169589569,0.317926659460475,9.55882352941176,6.31808278867102
"Bmp3","Bmp3","neonate",0.365419262259893,0.139523638445569,64443.5,0.516175669614251,0.0945401900988881,0.307024656444923,8.82352941176471,5.66448801742919
"Tnfrsf10b","Tnfrsf10b","neonate",0.287902679858679,0.139184350420108,64676,0.5180379341279,0.0317284204379647,0.159763814023489,7.35294117647059,3.7037037037037
"Stat5a","Stat5a","neonate",0.598366985841713,0.139049927349047,64465.5,0.516351883890811,0.197188850631349,0.452047584561344,14.3382352941176,11.3289760348584
"Xkr4","Xkr4","neonate",0.360946877262342,0.138667879301079,64693.5,0.518178104575163,0.060252320192831,0.231254629795122,9.19117647058824,5.44662309368192
"Spry2","Spry2","neonate",0.295754284231717,0.13810577411165,64649.5,0.517825676022043,0.0337927701715997,0.163550445927597,7.35294117647059,3.7037037037037
"Fcrla","Fcrla","neonate",0.290980841123465,0.137689046146909,64581,0.517277008842753,0.042219084844458,0.186374452165616,7.35294117647059,3.92156862745098
"Rarg","Rarg","neonate",0.603962645278931,0.136240203553346,64580,0.517268999102909,0.173213904392647,0.419160831746284,14.7058823529412,11.1111111111111
"Eomes","Eomes","neonate",0.215084761248455,0.134850479412156,64426,0.516035499166987,0.0164717811588934,0.10733572428377,5.14705882352941,1.96078431372549
"Flt3","Flt3","neonate",0.540194703664223,0.134424581057967,64414,0.515939382288863,0.183431008056184,0.431322441113244,12.8676470588235,9.80392156862745
"Aif1","Aif1","neonate",0.356073148487254,0.133264972751888,64603,0.517453223119313,0.0738603894304178,0.264087835329919,9.19117647058824,5.66448801742919
"Hpgds","Hpgds","neonate",0.200710261109703,0.1330351725533,64552,0.517044726387287,0.00919376975936344,0.074521857317767,5.14705882352941,1.74291938997821
"Ankrd42","Ankrd42","neonate",0.228912476986203,0.13236658265456,64388,0.515731129052928,0.0265917692291147,0.145122129808784,5.51470588235294,2.39651416122004
"Erbb2","Erbb2","neonate",0.183396848494302,0.131993919039918,64374,0.515618992695117,0.00850170130416643,0.0724461213696917,4.41176470588235,1.30718954248366
"Ceacam1","Ceacam1","neonate",0.284291960911362,0.131818250992401,64470.5,0.516391932590029,0.0480048281186319,0.20453339159947,6.98529411764706,3.7037037037037
"Efnb2","Efnb2","neonate",0.228342373566915,0.131742180901851,64577,0.517244969883378,0.0169812120440167,0.108804582521963,5.88235294117647,2.39651416122004
"Rag1","Rag1","neonate",0.372883993796425,0.131406125269806,64273,0.514810008970909,0.129340118951696,0.359062277110105,8.82352941176471,5.88235294117647
"Lefty1","Lefty1","neonate",0.504035676143574,0.130866410298176,64389.5,0.515743143662694,0.181421562946086,0.427605906045504,12.5,9.3681917211329
"Krt23","Krt23","neonate",0.375697414664721,0.130444051902055,64455.5,0.516271786492375,0.0986351774219003,0.313182394552976,9.19117647058824,5.88235294117647
"Fgf2","Fgf2","neonate",0.307057647132866,0.129139557667652,64504.5,0.516664263744714,0.0587319272133766,0.231254629795122,7.72058823529412,4.35729847494553
"Brca1","Brca1","neonate",0.287481784638584,0.129089857036408,64445,0.516187684224016,0.0601087282994443,0.231254629795122,7.35294117647059,4.13943355119826
"Maml2","Maml2","neonate",0.615669293697783,0.128644066196335,64374.5,0.515622997565039,0.228638634816965,0.490046147523033,15.0735294117647,11.9825708061002
"Erbb3","Erbb3","neonate",0.588127446285044,0.128495266561065,64447,0.516203703703704,0.196928009475922,0.452047584561344,14.3382352941176,10.8932461873638
"Ltf","Ltf","neonate",0.170050483311515,0.128159963154921,64499,0.516620210175573,0.00398444639563615,0.0446347534432499,4.41176470588235,1.08932461873638
"Pds5a","Pds5a","neonate",0.60963369124807,0.125787268775918,64476,0.51643598615917,0.201209197077921,0.457281741000008,15.0735294117647,11.5468409586057
"Ifi44l","Ifi44l","neonate",0.186098091154307,0.125639029323379,64462,0.516323849801358,0.00898248275045964,0.074521857317767,4.77941176470588,1.52505446623094
"Ndufa4l2","Ndufa4l2","neonate",0.657745728980427,0.124158755474874,64219,0.514377483019351,0.282406700046813,0.547781089390414,15.8088235294118,13.0718954248366
"Rora","Rora","neonate",0.365061493678028,0.124122709896533,64212,0.514321414840446,0.14608377287403,0.382868766234419,8.82352941176471,6.10021786492375
"Hspa1b","Hspa1b","neonate",0.204477856913063,0.123437728771627,64398,0.515811226451365,0.0180427365020094,0.109021868439414,5.14705882352941,1.96078431372549
"Il18","Il18","neonate",0.238070422529695,0.123103893293909,64324,0.515218505702935,0.04180867103443,0.186374452165616,5.88235294117647,2.8322440087146
"Bcl6","Bcl6","neonate",0.408210272575648,0.123084693294523,64519,0.516780404972446,0.108101141894406,0.327589174676968,10.2941176470588,6.75381263616558
"Mzb1","Mzb1","neonate",0.217963521242577,0.122885016187904,64370.5,0.515590958605665,0.0279708138404317,0.147974844382774,5.51470588235294,2.39651416122004
"Krt6a","Krt6a","neonate",0.280670836203314,0.122882544032463,64623,0.517613417916186,0.0359709355740441,0.170776298892009,7.35294117647059,3.7037037037037
"Col6a2","Col6a2","neonate",0.42304746284681,0.122837742413462,64166,0.513952966807638,0.184927362381456,0.433173762081427,9.92647058823529,7.18954248366013
"Jun","Jun","neonate",0.388540764813324,0.122032880027642,64127.5,0.513644591823658,0.177231030708492,0.423739418744284,9.19117647058824,6.5359477124183
"Tgfbr1","Tgfbr1","neonate",0.383606079114201,0.121221604839208,64162,0.513920927848263,0.168615827476487,0.414669775817606,9.19117647058824,6.5359477124183
"Adgra2","Adgra2","neonate",0.310246016421893,0.12121843912635,64356,0.515474817377932,0.0826639675020093,0.285176386157451,7.72058823529412,4.57516339869281
"Twist1","Twist1","neonate",0.130378726980179,0.11997316446624,64349,0.515418749199026,0.000528125934803003,0.010328497092695,3.30882352941176,0.217864923747277
"Hspa1a","Hspa1a","neonate",0.179848075853408,0.119954285967821,64228,0.514449570677944,0.0177352188104654,0.109021868439414,4.41176470588235,1.52505446623094
"Ube2c","Ube2c","neonate",0.38478015965024,0.119914167033273,64534.5,0.516904555940023,0.0973225987266578,0.31147003522545,9.92647058823529,6.31808278867102
"Ackr4","Ackr4","neonate",0.214771264225156,0.119457544180004,64369.5,0.515582948865821,0.0280513997877074,0.147974844382774,5.51470588235294,2.39651416122004
"Itgae","Itgae","neonate",0.671605980485873,0.119340245783168,64180.5,0.514069108035371,0.290852247905388,0.55445447640855,15.8088235294118,12.8540305010893
"Bst1","Bst1","neonate",0.282266707128498,0.118499840275667,64228.5,0.514453575547866,0.0892607177353447,0.299639513744575,6.98529411764706,4.13943355119826
"Iapp","Iapp","neonate",0.179369618839435,0.117529754761864,64227,0.514441560938101,0.0177983936934971,0.109021868439414,4.41176470588235,1.52505446623094
"Etv5","Etv5","neonate",0.419121943385448,0.116866329008579,64167,0.513960976547482,0.194541157510747,0.450017480367088,10.2941176470588,7.62527233115468
"Mthfd1l","Mthfd1l","neonate",0.220970246978132,0.116613610326331,64445,0.516187684224016,0.0276741684904121,0.147546235213587,5.88235294117647,2.61437908496732
"Chek2","Chek2","neonate",0.240135501724273,0.11646928088014,64393,0.515771177752147,0.0410514395109447,0.185724688068719,6.25,3.05010893246187
"Pou5f1","Pou5f1","neonate",0.218082731199729,0.116086508661891,64240,0.514545687556068,0.0440743683004488,0.191052805198032,5.51470588235294,2.61437908496732
"Adgrl1","Adgrl1","neonate",0.30914562326429,0.115935835465575,64239.5,0.514541682686146,0.10678592134822,0.32636430893184,7.72058823529412,4.79302832244009
"Ctla4","Ctla4","neonate",0.516339348966785,0.115874823619644,64310,0.515106369345124,0.2074076144586,0.467840252523132,12.8676470588235,9.80392156862745
"Anxa4","Anxa4","neonate",0.726208249087485,0.115844638804697,64113.5,0.513532455465846,0.337627251020237,0.602552071337242,17.6470588235294,15.0326797385621
"Bmpr2","Bmpr2","neonate",0.683131160521051,0.115740624616783,64165,0.513944957067794,0.306867628760631,0.571863599765139,16.5441176470588,13.7254901960784
"Spock2","Spock2","neonate",0.593756615217199,0.115573777170128,63984,0.512495194156094,0.319755883435468,0.588185637980004,13.6029411764706,11.3289760348584
"Il23a","Il23a","neonate",0.296872261993377,0.114668517120401,64179,0.514057093425606,0.110847021690924,0.330881678520514,7.35294117647059,4.57516339869281
"Best1","Best1","neonate",0.17585543778847,0.114330685310737,64226,0.514433551198257,0.017861788812648,0.109021868439414,4.41176470588235,1.52505446623094
"Muc1","Muc1","neonate",0.277814027037109,0.114256089326694,64217,0.514361463539664,0.0913195738086836,0.303485383624192,6.98529411764706,4.13943355119826
"Hey1","Hey1","neonate",0.212408910807617,0.113522626508414,64455,0.516267781622453,0.0194433465004372,0.114704239413822,5.51470588235294,2.17864923747277
"Cd83","Cd83","neonate",0.182882123428802,0.113385703754123,64314.5,0.51514241317442,0.0179424415561994,0.109021868439414,4.77941176470588,1.74291938997821
"Casp8","Casp8","neonate",0.533849895101471,0.113176077418086,64072,0.513200051262335,0.278452853818544,0.543934404024714,12.8676470588235,10.4575163398693
"Ctsg","Ctsg","neonate",0.170370875024609,0.112969938892881,64228,0.514449570677944,0.0177352188104654,0.109021868439414,4.41176470588235,1.52505446623094
"Il11","Il11","neonate",0.243884555839011,0.112895416760904,64267,0.514761950531847,0.0596419538713694,0.231254629795122,6.25,3.26797385620915
"Col6a1","Col6a1","neonate",0.250596902936727,0.112390745181583,63950,0.51222286300141,0.118904395484346,0.343616470428675,5.88235294117647,3.48583877995643
"Csf2","Csf2","neonate",0.163413784980838,0.111883083841093,64135.5,0.513708669742407,0.0175558350688184,0.109021868439414,4.04411764705882,1.30718954248366
"Col8a1","Col8a1","neonate",0.261523828496003,0.110570652493492,64216,0.514353453799821,0.079309316609036,0.27744346897968,6.61764705882353,3.7037037037037
"Spn","Spn","neonate",1.34413784879999,0.110232605506622,63981.5,0.512475169806485,0.485515920676912,0.731207511956014,31.25,28.9760348583878
"Ifnl2/3","Ifnl2/3","neonate",0.270373708747112,0.10977616836431,64202.5,0.514245322311931,0.0939697084526365,0.306658988608092,6.98529411764706,4.13943355119826
"Epha2","Epha2","neonate",0.155472437870568,0.109588541342865,64040,0.512943739587338,0.0171337206178015,0.108804582521963,3.67647058823529,1.08932461873638
"Pf4","Pf4","neonate",0.18690024639536,0.108870247156634,64177,0.514041073945918,0.0319017518684463,0.159829379964025,4.77941176470588,1.96078431372549
"Cxcl12","Cxcl12","neonate",0.348764488964757,0.1087757817833,64050.5,0.513027841855696,0.178148043589301,0.423898805390294,8.45588235294118,5.88235294117647
"St6gal1","St6gal1","neonate",0.355950586152576,0.108665373082953,64207,0.514281366141228,0.143589000237084,0.380739982011629,8.82352941176471,5.88235294117647
"Krt15","Krt15","neonate",0.229669412487322,0.108464493382248,64071,0.513192041522491,0.0874839659080289,0.294884091081276,5.88235294117647,3.26797385620915
"Ezh2","Ezh2","neonate",0.41011329234293,0.108338938251514,63858.5,0.511489971805716,0.27498797942755,0.543934404024714,9.55882352941176,7.40740740740741
"Nt5c3","Nt5c3","neonate",0.391409291231569,0.108168775302679,63948.5,0.512210848391644,0.242351229732977,0.510833353158092,9.55882352941176,7.18954248366013
"Ldha","Ldha","neonate",1.51156508634867,0.108159069489933,63943,0.512166794822504,0.514195137004604,0.752793761517754,36.0294117647059,32.6797385620915
"Gh","Gh","neonate",0.202539883501982,0.107926178281328,64135.5,0.513708669742407,0.0489295949900047,0.206706805953537,5.14705882352941,2.39651416122004
"Il15ra","Il15ra","neonate",1.33642937742537,0.107911911625883,64080.5,0.513268134051006,0.459583002565598,0.714827228639471,31.6176470588235,29.1938997821351
"Pfn1","Pfn1","neonate",4.15333976380656,0.107810976455144,63616.5,0.509551614763552,0.664858051695241,0.836944368241421,83.4558823529412,81.0457516339869
"Ddr1","Ddr1","neonate",0.389348355963924,0.107757493990884,63906.5,0.511874439318211,0.248065463127436,0.516596858011476,9.19117647058824,6.97167755991285
"Lif","Lif","neonate",0.19571284076674,0.107731627508509,63846,0.51138985005767,0.0817912276572864,0.283145326299703,4.41176470588235,2.17864923747277
"Tnfrsf13c","Tnfrsf13c","neonate",0.251983488934719,0.107730465250213,63942,0.512158785082661,0.120851094812226,0.344637966572322,5.88235294117647,3.48583877995643
"Ciita","Ciita","neonate",0.344465981092773,0.107514627623809,63951,0.512230872741253,0.210385724673725,0.470301720851353,8.45588235294118,6.10021786492375
"Cdkn3","Cdkn3","neonate",0.178885298042455,0.107434864407623,64084,0.513296168140459,0.0333367156291077,0.162955892975834,4.41176470588235,1.74291938997821
"Abl2","Abl2","neonate",0.305127457067121,0.106191183135251,64104.5,0.513460367807254,0.139724856056057,0.372475084192216,7.72058823529412,5.01089324618736
"Fgfr1","Fgfr1","neonate",0.395462155325866,0.105086750041674,64181,0.514073112905293,0.177822019957759,0.423898805390294,9.92647058823529,6.97167755991285
"Hdac5","Hdac5","neonate",0.514133356403533,0.10483663265349,63984.5,0.512499199026016,0.299568505247409,0.562970606186616,12.5,10.239651416122
"Srebf1","Srebf1","neonate",0.253830283579553,0.104553530678863,64028,0.512847622709214,0.111296867515995,0.331232766905812,6.25,3.7037037037037
"Tnfrsf21","Tnfrsf21","neonate",0.314900728387481,0.104509498180769,64179.5,0.514061098295527,0.130802946241606,0.359397207013089,8.08823529411765,5.22875816993464
"Tyk2","Tyk2","neonate",0.593999249915545,0.104352121046382,64044,0.512975778546713,0.308475100279272,0.572718202939357,14.3382352941176,11.5468409586057
"Tyms","Tyms","neonate",0.217059520076646,0.104313447050957,64203.5,0.514253332051775,0.0485064779385446,0.205791312786081,5.51470588235294,2.61437908496732
"Fzd7","Fzd7","neonate",0.301095374848371,0.104246754317153,64107.5,0.513484397026785,0.139019092314028,0.372475084192216,7.72058823529412,5.01089324618736
"Epha4","Epha4","neonate",0.15622777467469,0.103908444616211,64124.5,0.513620562604127,0.0182952758188747,0.109644790335488,4.04411764705882,1.30718954248366
"Fgfr3","Fgfr3","neonate",0.351950661745815,0.103170522548391,63814.5,0.511137543252595,0.258359290416162,0.523513523215414,8.45588235294118,6.31808278867102
"Cflar","Cflar","neonate",0.663939569178753,0.102356856175762,64082.5,0.513284153530693,0.330363027277366,0.601043682838565,16.5441176470588,13.7254901960784
"Mmp7","Mmp7","neonate",0.172041545895179,0.102151516976017,64082.5,0.513284153530693,0.0334965017260559,0.162955892975834,4.41176470588235,1.74291938997821
"Marcksl1","Marcksl1","neonate",0.368506537843536,0.101979421486397,63966,0.512351018838908,0.225794085763823,0.487265592005479,9.19117647058824,6.75381263616558
"Ccdc80","Ccdc80","neonate",0.161646500997336,0.10196441429253,63999.5,0.51261934512367,0.0335064774925236,0.162955892975834,4.04411764705882,1.52505446623094
"Adgrv1","Adgrv1","neonate",0.155118716704054,0.100624695782066,63912,0.511918492887351,0.0334437755095767,0.162955892975834,3.67647058823529,1.30718954248366
"Havcr2","Havcr2","neonate",0.374461450388858,0.100137464340891,64089.5,0.513340221709599,0.194393931257728,0.450017480367088,9.55882352941176,6.75381263616558
"Kras","Kras","neonate",0.501412482832636,0.10004293144096,63995,0.512583301294374,0.285478833559286,0.549464086985731,12.1323529411765,9.58605664488017
"Sod2","Sod2","neonate",0.446683655599746,0.0995564450368146,63776.5,0.510833173138536,0.334115513000671,0.602552071337242,10.6617647058824,8.71459694989107
"Plekhg2","Plekhg2","neonate",0.540642820142773,0.0986422690881345,63916,0.511950531846726,0.334060275758743,0.602552071337242,13.2352941176471,10.8932461873638
"Calm1","Calm1","neonate",0.440148416666534,0.0983372856097776,63849.5,0.511417884147123,0.305484457925666,0.57035206844923,10.6617647058824,8.49673202614379
"Mxra8","Mxra8","neonate",0.267806967494279,0.097734160854645,63960.5,0.512306965269768,0.142848630698521,0.379786892817135,6.61764705882353,4.13943355119826
"Jak2","Jak2","neonate",0.489282524875242,0.0975717362440779,63829.5,0.51125768935025,0.336491051885917,0.602552071337242,11.7647058823529,9.58605664488017
"Mertk","Mertk","neonate",0.234708104991606,0.0975693902068538,63915,0.511942522106882,0.127605854174822,0.355371610648875,5.88235294117647,3.48583877995643
"Gpnmb","Gpnmb","neonate",0.226115069879176,0.0975161181864126,63954.5,0.512258906830706,0.101113293990827,0.317926659460475,5.51470588235294,3.05010893246187
"Thbs2","Thbs2","neonate",0.227757643441914,0.0974088605658367,64037.5,0.512923715237729,0.0941200105457134,0.306658988608092,5.88235294117647,3.26797385620915
"Notch1","Notch1","neonate",0.515676705894531,0.0969964742132393,63765,0.510741061130334,0.375308346301126,0.646256340694684,12.5,10.4575163398693
"Gcg","Gcg","neonate",0.208623937949091,0.0966676672933497,64073.5,0.5132120658721,0.0723314596481627,0.264087835329919,5.51470588235294,2.8322440087146
"Fzd8","Fzd8","neonate",0.446621351608733,0.0966301131272806,63903,0.511846405228758,0.293995682521065,0.558819413521933,11.0294117647059,8.71459694989107
"Ccl19","Ccl19","neonate",0.248974057448214,0.0964290259130167,64180.5,0.514069108035371,0.0854439518146239,0.290742730236109,6.61764705882353,3.7037037037037
"Icam2","Icam2","neonate",0.533161673074668,0.0962251184144921,63860.5,0.511505991285403,0.347374661667177,0.615041580373968,12.8676470588235,10.6753812636166
"Lgals3bp","Lgals3bp","neonate",0.609995050448565,0.0955671185869449,63974,0.512415096757657,0.349286208882437,0.61516690322044,15.4411764705882,12.8540305010893
"Phlda2","Phlda2","neonate",0.214406441085789,0.0953743678674094,64064.5,0.513139978213508,0.0739022126951328,0.264087835329919,5.51470588235294,2.8322440087146
"Ptgds","Ptgds","neonate",0.20783664027272,0.0946129114675449,64071.5,0.513196046392413,0.0726781524748042,0.264087835329919,5.51470588235294,2.8322440087146
"Mmp2","Mmp2","neonate",0.321350238558392,0.094508898861689,63674,0.510012174804562,0.277095281943116,0.543934404024714,7.35294117647059,5.44662309368192
"Mcpt8","Mcpt8","neonate",0.157492444953787,0.0944938651158855,63985,0.512503203895938,0.035170594483969,0.168582128367871,4.04411764705882,1.52505446623094
"Cd34","Cd34","neonate",0.323750207615321,0.0944422407808058,63680,0.510060233243624,0.289314594794883,0.553640405010553,7.72058823529412,5.88235294117647
"Cd19","Cd19","neonate",0.201172131216269,0.0937013166818931,63983.5,0.512491189286172,0.0782992182899855,0.274874368433505,5.14705882352941,2.61437908496732
"Ido1","Ido1","neonate",0.228702234636346,0.0932396331794916,63837.5,0.511321767268999,0.136305439316945,0.369097937336708,5.51470588235294,3.26797385620915
"Aicda","Aicda","neonate",0.217021022876908,0.0929902576358446,63941.5,0.512154780212739,0.104045496968289,0.321408323491938,5.51470588235294,3.05010893246187
"Epor","Epor","neonate",0.14883783395649,0.0923787198887748,63779,0.510853197488146,0.0601031884073862,0.231254629795122,3.67647058823529,1.52505446623094
"Tacstd2","Tacstd2","neonate",0.205387392462171,0.0921754053271455,63668,0.5099641163655,0.160219327101955,0.401885629297937,4.77941176470588,2.8322440087146
"Olfm4","Olfm4","neonate",0.249060942008632,0.0917664056905775,63867,0.511558054594387,0.157692453635258,0.399422837407902,6.25,3.92156862745098
"Il17re","Il17re","neonate",0.180167374554472,0.0912713528752212,63715,0.510340574138152,0.122023102809616,0.346601235046117,4.41176470588235,2.39651416122004
"Cd84","Cd84","neonate",0.491063526437578,0.0909660469324113,63721.5,0.510392637447136,0.377730507102953,0.648188150742933,11.7647058823529,9.80392156862745
"Hck","Hck","neonate",0.212920521974114,0.0908530957700714,63855,0.511461937716263,0.112644285758048,0.332278234146726,5.14705882352941,2.8322440087146
"Col15a1","Col15a1","neonate",0.200741579412751,0.0902028767371733,63866,0.511550044854543,0.10990545863218,0.330697103716084,5.14705882352941,2.8322440087146
"Col12a1","Col12a1","neonate",0.27439975980183,0.0901664141744984,63902.5,0.511842400358836,0.174188528185022,0.419547559163326,6.98529411764706,4.57516339869281
"Nppc","Nppc","neonate",0.219162138164268,0.0896469767976978,63832,0.511277713699859,0.137837433734267,0.371416003873146,5.51470588235294,3.26797385620915
"Fgr","Fgr","neonate",0.330005073129869,0.0895109978544177,63718,0.510364603357683,0.284107298804383,0.54874020231584,8.08823529411765,6.10021786492375
"Ifi27","Ifi27","neonate",0.985483066503358,0.089472742164001,63753,0.510644944252211,0.507803882938021,0.746457279632563,23.1617647058824,21.5686274509804
"Krt14","Krt14","neonate",0.260860301391725,0.0890853071485045,63935,0.512102716903755,0.149601849499428,0.384110716691739,6.61764705882353,4.13943355119826
"Myl7","Myl7","neonate",0.1380168624135,0.0890232621847178,63902.5,0.511842400358836,0.0345894021054478,0.166597265213195,3.67647058823529,1.30718954248366
"Ica1","Ica1","neonate",0.243045615761427,0.0889381761709509,63671.5,0.509992150454953,0.215582262049169,0.475238136643762,5.88235294117647,3.92156862745098
"Wnt7a","Wnt7a","neonate",0.174118581996509,0.0888348963735106,63615.5,0.509543605023709,0.13584021991877,0.369026428498674,4.04411764705882,2.17864923747277
"Maf","Maf","neonate",0.234355400667428,0.0886565865433084,64082.5,0.513284153530693,0.0948967572264867,0.307156987595707,6.25,3.48583877995643
"Cd37","Cd37","neonate",1.45769157944507,0.0885387963899265,64059,0.513095924644368,0.478043066618637,0.726114355938079,33.8235294117647,32.244008714597
"Adgrg6","Adgrg6","neonate",0.260258446275673,0.0884519409817499,63851.5,0.51143390362681,0.178887464737297,0.424644767483536,6.61764705882353,4.35729847494553
"Cx3cl1","Cx3cl1","neonate",0.209596397891776,0.0883154857532149,63943.5,0.512170799692426,0.103590075384035,0.321408323491938,5.51470588235294,3.05010893246187
"Dusp4","Dusp4","neonate",0.366298721899487,0.0882716905006105,63816.5,0.511153562732282,0.277959090211102,0.543934404024714,9.19117647058824,6.97167755991285
"Mecom","Mecom","neonate",0.238159871111222,0.088185192754358,63781.5,0.510873221837755,0.17165192525185,0.418296162457532,5.88235294117647,3.7037037037037
"Mpo","Mpo","neonate",0.143225672401586,0.0878933847529228,63671.5,0.509992150454953,0.0657581608746924,0.248336690879047,3.30882352941176,1.30718954248366
"Il12rb1","Il12rb1","neonate",0.525320806931836,0.0871063338565082,63644,0.509771882609253,0.422412374807214,0.682569104834348,12.5,10.6753812636166
"Pnoc","Pnoc","neonate",0.229831395576792,0.0867481569828645,63806,0.511069460463924,0.145259516979234,0.382120681868856,5.51470588235294,3.26797385620915
"Cd22","Cd22","neonate",0.203443170432608,0.0861048610140231,63755,0.510660963731898,0.147076580923678,0.38360470863754,5.14705882352941,3.05010893246187
"Ccr1","Ccr1","neonate",0.245509164442347,0.0860632107250374,63942,0.512158785082661,0.131813962004324,0.361039890434919,6.25,3.7037037037037
"Celsr1","Celsr1","neonate",0.346611097257614,0.0860181691655142,63935.5,0.512106721773677,0.22327152359175,0.483916758741249,8.82352941176471,6.31808278867102
