"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","comparison","database","direction"
"REACTOME_MITOTIC_PROPHASE","REACTOME_MITOTIC_PROPHASE",41,-0.536042046161569,-2.43583833382885,4.92841949416232e-06,1.84442365917893e-05,6.52406408318138e-06,3976,"tags=59%, list=20%, signal=47%","Ncaph2/Rb1/Nupl1/H4c14/Lpin2/Cdk1/Nup205/Nup153/Rae1/Mapk1/Uso1/Kmt5a/Numa1/Ppp2cb/H2az2/Tmpo/Nek7/Rab1a/Nup98/Banf1/Lmnb1/Rab2a/Arpp19/Lmna","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_ABC_TRANSPORTER_DISORDERS","REACTOME_ABC_TRANSPORTER_DISORDERS",32,-0.577718693081399,-2.42646506707072,5.3507812902964e-06,1.99493279804258e-05,7.05644245631938e-06,2334,"tags=59%, list=12%, signal=53%","Psmc4/Psmc2/Psma4/Psmb5/Psmd13/Adrm1/Psma7/Psmd1/Psmb2/Psmd3/Psmd7/Abca1/Psma1/Psmd8/Psmc6/Psma2/Psmd14/Abca3/Psma6","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_INFECTION_WITH_ENTEROBACTERIA","REACTOME_INFECTION_WITH_ENTEROBACTERIA",20,-0.700024423065659,-2.562062029111,5.66237551329732e-06,2.10316804779615e-05,7.43929034592287e-06,2361,"tags=65%, list=12%, signal=57%","Gbp3/Lama4/Col5a1/Lamc2/Gbp2/Lamc1/Epcam/Calm3/Col5a2/Col4a2/Col4a1/Calm1/Fn1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_RAC3_GTPASE_CYCLE","REACTOME_RAC3_GTPASE_CYCLE",41,-0.530222718973392,-2.40939462415429,7.22584179694537e-06,2.6738320956487e-05,9.45783353670752e-06,4133,"tags=56%, list=21%, signal=45%","Arap3/Epha2/Arhgap5/Pak4/Cyfip1/Snap23/Vamp3/Racgap1/Lbr/Cdc42ep1/Jag1/Tmpo/Dock10/Abr/Lman1/Esyt1/Cav1/Slc1a5/Wasf2/Fermt2/Abi1/Cdc42/Itgb1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_DNA_REPLICATION_PRE_INITIATION","REACTOME_DNA_REPLICATION_PRE_INITIATION",57,-0.450304656382819,-2.27285622908728,7.38945228890244e-06,2.72417121695358e-05,9.63589222276359e-06,3456,"tags=49%, list=17%, signal=41%","Mcm7/Rpa3/H4c14/Mcm2/Psma3/Pole4/Psmc4/Psmc2/Mcm6/Psma4/Psmb5/Psmd13/Adrm1/Psma7/H2az2/Psmd1/Psmb2/Ube2s/Psmd3/Psmd7/Ube2c/Psma1/Psmd8/Psmc6/Psma2/Psmd14/Kpnb1/Psma6","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",62,-0.434578558257577,-2.21255796762187,7.43148317633688e-06,2.72948155324195e-05,9.65467585421187e-06,4114,"tags=53%, list=21%, signal=42%","H2-M3/Nod1/Ikbkb/Ikbkg/Stat2/Trim25/Nupl1/Tbk1/Il17ra/Jak1/Nup205/Irak1/Stat1/Chuk/Nup153/Ptpn6/Rae1/Irf7/Crebbp/Ifnar1/Sar1b/Isg15/Nup98/G3bp1/H2-T23/Ifnar2/G3bp2/B2m/H2-Q1/Cnbp/Hsp90aa1/Hsp90ab1/H2-D1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",34,-0.567577309176699,-2.42771229930447,7.59008392863692e-06,2.77740848944196e-05,9.82420220002908e-06,2334,"tags=56%, list=12%, signal=49%","Psmc4/Psmc2/Psma4/Psmb5/Psmd13/Adrm1/Psma7/Psmd1/Psmb2/Ube2s/Psmd3/Psmd7/Ube2c/Psma1/Psmd8/Psmc6/Psma2/Psmd14/Psma6","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_CILIUM_ASSEMBLY","REACTOME_CILIUM_ASSEMBLY",56,-0.453481037913536,-2.27060660736964,8.12328690664572e-06,2.96155256965534e-05,1.04755535172126e-05,3278,"tags=48%, list=16%, signal=40%","Cetn2/Pcm1/Cdk1/Ckap5/Mark4/Nek2/Prkaca/Cntrl/Clasp1/Odf2/Dync1h1/Csnk1d/Pkd2/Ywhag/Arf4/Cct4/Mapre1/Cct5/Exoc4/Dynll2/Pafah1b1/Tcp1/Cct3/Tubb5/Cct2/Ywhae/Hsp90aa1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",13,-0.78556558627487,-2.52551127982388,8.90661462994572e-06,3.23438487312888e-05,1.14406113134326e-05,3078,"tags=62%, list=15%, signal=52%","Sos1/Pik3cd/Ptpn6/Cd79b/Fyn/Lyn/Grb2/Calm1","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
"REACTOME_SENSORY_PERCEPTION","REACTOME_SENSORY_PERCEPTION",68,-0.414270245016031,-2.1477915849371,8.93711609680347e-06,3.23438487312888e-05,1.14406113134326e-05,2589,"tags=38%, list=13%, signal=33%","Rbp1/Mpp1/Dhrs3/Metap1/Nmt1/Agrn/Sdc3/Ldb1/Sdc4/Atp2b1/Sdc1/Gpc3/Lrp1/Myh9/Lrp10/Actb/Gsn/Ezr/Myo1c/Actg1/Capzb/Sptan1/Sptbn1/Calm1/Msn/Apoe","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected","Reactome","INRR_vs_ARR = Neonate_Reinfected_IFN - Adult_Reinfected | Positive NES/logFC = higher in Neonate_Reinfected_IFN ; Negative NES/logFC = higher in Adult_Reinfected"
